WKT,SA22022_V1_00,SA22022_V1_00_NAME,SA22022_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE,Shape_X,Shape_Y
"POINT (2675899.26494253 6002321.21202194)",244500,Stokes Valley Central,Stokes Valley Central,1.48947253,1.48947253,1765878.1881,5440606.4779,-41.1689184705121,174.97736021603,2675899.26494253,6002321.21202194
"POINT (2674435.97198707 6000771.90344314)",244600,Taita South,Taita South,3.39955767,3.39955767,1764414.73945,5439057.3777,-41.1831626348342,174.960340805424,2674435.97198707,6000771.90344314
"POINT (2668488.57608038 5996275.26311958)",244700,Petone East,Petone East,1.62863007,1.62863007,1758466.9995,5434561.5907,-41.2248232487529,174.890627680391,2668488.57608038,5996275.26311958
"POINT (2670086.30693364 5997499.00337955)",244800,Hutt Central South,Hutt Central South,1.29481786,1.29481786,1760064.8166,5435785.09545,-41.2134936713587,174.909360234475,2670086.30693364,5997499.00337955
"POINT (2329422.65590331 5788327.33158446)",311800,Waitaha,Waitaha,1497.78151102,1497.78151102,1419454.4764,5226708.13675,-43.0908496989061,170.781711242816,2329422.65590331,5788327.33158446
"POINT (2677226.65210717 6002511.79155349)",244900,Stokes Valley North,Stokes Valley North,4.79591922,4.79591922,1767205.5647,5440796.8961,-41.166931555305,174.993122188426,2677226.65210717,6002511.79155349
"POINT (2668322.47820028 5995622.08400399)",245000,Petone Esplanade,Petone Esplanade,0.97435722,0.97435722,1758300.8194,5433908.4563,-41.2307359323326,174.888815335862,2668322.47820028,5995622.08400399
"POINT (2671611.02984627 5998327.07145959)",245100,Epuni West,Epuni West,0.98681157,0.98681157,1761589.58205,5436612.9543,-41.2057376716649,174.927320037232,2671611.02984627,5998327.07145959
"POINT (2673080.63094782 5999396.90225463)",245200,Avalon East,Avalon East,0.81383924,0.81383924,1763059.2672,5437682.57795,-41.1958135008832,174.94455456578,2673080.63094782,5999396.90225463
"POINT (2669929.41702324 5996792.00428325)",245300,Woburn,Woburn,0.61853195,0.61853195,1759907.83625,5435078.13835,-41.219889359869,174.907673641201,2669929.41702324,5996792.00428325
"POINT (2673492.76852601 5998953.34075146)",245400,Naenae Central,Naenae Central,1.3852275,1.3852275,1763471.3285,5437238.9782,-41.1997240377129,174.949584403694,2673492.76852601,5998953.34075146
"POINT (2671021.01249905 5997311.65694669)",245500,Waterloo West,Waterloo West,0.72699778,0.72699778,1760999.45075,5435597.64095,-41.2149959343045,174.920552573406,2671021.01249905,5997311.65694669
"POINT (2672234.22816646 5997960.50086191)",245600,Epuni East,Epuni East,1.00381877,1.00381877,1762212.7019,5436246.3174,-41.2089138203283,174.934845365627,2672234.22816646,5997960.50086191
"POINT (2669863.75559325 5994383.12081895)",245700,Gracefield,Gracefield,3.74657298,3.87484193,1759841.83435,5432669.3472,-41.2415884478828,174.907517126729,2669863.75559325,5994383.12081895
"POINT (2669572.95268336 5995909.4398884)",245800,Moera,Moera,0.62971545,0.62971545,1759551.2662,5434195.64785,-41.2279047174696,174.903652548374,2669572.95268336,5995909.4398884
"POINT (2676013.31581635 6000368.66735024)",245900,Delaney,Delaney,2.06844269,2.06844269,1765991.97825,5438653.9591,-41.1864728796605,174.979245159564,2676013.31581635,6000368.66735024
"POINT (2670733.61922806 5996148.30342808)",246000,Waiwhetu,Waiwhetu,1.67974142,1.67974142,1760711.9072,5434434.3593,-41.2255259170035,174.91743028846,2670733.61922806,5996148.30342808
"POINT (2671736.1891779 5996968.86222656)",246100,Waterloo East,Waterloo East,1.08146091,1.08146091,1761714.5457,5435254.768,-41.2179401901331,174.929169004372,2671736.1891779,5996968.86222656
"POINT (2675012.79944929 5999200.9075626)",246200,Naenae North,Naenae North,2.60814451,2.60814451,1764991.33705,5437486.35105,-41.1971887922821,174.967635352894,2675012.79944929,5999200.9075626
"POINT (2676666.00477253 6000514.20644075)",246300,Manuka,Manuka,1.31430849,1.31430849,1766644.66725,5438799.4145,-41.1850294350201,174.986983582532,2676666.00477253,6000514.20644075
"POINT (2673545.64960864 5997870.13993669)",246400,Naenae South,Naenae South,1.18224139,1.18224139,1763524.0555,5436155.79595,-41.2094649452481,174.950502535816,2673545.64960864,5997870.13993669
"POINT (2672190.21971017 5995614.95338202)",246500,Towai,Towai,5.00726104,5.00726104,1762168.3607,5433900.84195,-41.2300384308523,174.934939225676,2672190.21971017,5995614.95338202
"POINT (2672994.85587333 5994632.91291637)",246600,Arakura,Arakura,1.96177255,1.96177255,1762972.8149,5432918.72675,-41.2387184327871,174.944794557729,2672994.85587333,5994632.91291637
"POINT (2670058.12827518 5991836.12844783)",246700,Eastern Bays,Eastern Bays,1.92616916,1.92616916,1760035.817,5430122.4275,-41.2644795559184,174.910499012082,2670058.12827518,5991836.12844783
"POINT (2674729.52387752 5986614.20413719)",246800,Pencarrow,Pencarrow,268.40010728,268.40010728,1764706.11935,5424900.053,-41.3105553374887,174.967634271407,2674729.52387752,5986614.20413719
"POINT (2671965.52504295 5993286.75662564)",246900,Wainuiomata West,Wainuiomata West,2.10583367,2.10583367,1761943.3316,5431572.7492,-41.2510426925047,174.932873367469,2671965.52504295,5993286.75662564
"POINT (2673817.74563799 5994139.81264343)",247000,Glendale,Glendale,3.20912751,3.20912751,1763795.59335,5432425.53215,-41.2429922512944,174.954739860001,2673817.74563799,5994139.81264343
"POINT (2672594.21012474 5992122.30198925)",247100,Wainuiomata Central,Wainuiomata Central,1.2628877,1.2628877,1762571.8071,5430408.25025,-41.2614001356665,174.940680807358,2672594.21012474,5992122.30198925
"POINT (2668616.65880387 5987886.7240936)",247200,Eastbourne,Eastbourne,1.92754129,1.92754129,1758593.8205,5426173.39505,-41.3003164833881,174.894321785331,2668616.65880387,5987886.7240936
"POINT (2674065.33091778 5991228.134843)",247300,Homedale East,Homedale East,2.92910432,2.92910432,1764042.71565,5429513.91065,-41.2691542219882,174.958470458878,2674065.33091778,5991228.134843
"POINT (2673323.39606196 5990701.68432423)",247400,Homedale West,Homedale West,1.31102991,1.31102991,1763300.7335,5428987.58175,-41.2740428649387,174.949758047232,2673323.39606196,5990701.68432423
"POINT (2653712.72802635 5992750.7053115)",247500,Mākara-Ohariu,Makara-Ohariu,177.55317234,177.55317234,1743691.78835,5431038.95225,-41.2592994360949,174.715257414582,2653712.72802635,5992750.7053115
"POINT (2662797.99168627 6003123.72079442)",247600,Tawa North,Tawa North,1.44407524,1.44407524,1752777.59705,5441410.3762,-41.1642553979866,174.821072152594,2662797.99168627,6003123.72079442
"POINT (2663883.68291722 6003944.15984727)",247700,Linden,Linden,1.11757573,1.11757573,1753863.3141,5442230.6694,-41.1566647016595,174.83380137737,2663883.68291722,6003944.15984727
"POINT (2662408.31642346 6001218.69825594)",247800,Tawa South,Tawa South,2.54809136,2.54809136,1752387.73265,5439505.49095,-41.1814792653142,174.816901246649,2662408.31642346,6001218.69825594
"POINT (2663287.06650861 6002028.41880193)",247900,Tawa Central,Tawa Central,1.53174675,1.53174675,1753266.5198,5440315.08,-41.1740245001852,174.827171197821,2663287.06650861,6002028.41880193
"POINT (2664269.28333318 6001646.82766106)",248000,Grenada North,Grenada North,5.78916604,5.78916604,1754248.634,5439933.4067,-41.1772745239608,174.838969882198,2664269.28333318,6001646.82766106
"POINT (2661982.2530084 5999566.73739967)",248100,Churton Park North,Churton Park North,4.7096456,4.7096456,1751961.50565,5437853.66505,-41.1964314034695,174.812231993781,2661982.2530084,5999566.73739967
"POINT (2665950.81731251 6000693.0026473)",248200,Takapu-Horokiwi,Takapu-Horokiwi,19.10182288,19.10182288,1755929.9589,5438979.44795,-41.1855414741025,174.859247754032,2665950.81731251,6000693.0026473
"POINT (2661506.43477024 5997973.45278193)",248300,Churton Park South,Churton Park South,1.25265048,1.25265048,1751485.5217,5436260.5087,-41.2108644452944,174.806952957396,2661506.43477024,5997973.45278193
"POINT (2660378.88310306 5996637.66967584)",248400,Johnsonville West,Johnsonville West,1.17693047,1.17693047,1750357.87965,5434924.917,-41.2230996475224,174.793837134366,2660378.88310306,5996637.66967584
"POINT (2663067.43384294 5998628.97663117)",248500,Grenada Village,Grenada Village,1.45200701,1.45200701,1753046.498,5436915.8324,-41.2046707346412,174.825399586946,2663067.43384294,5998628.97663117
"POINT (2661165.95080442 5997170.73114502)",248600,Johnsonville North,Johnsonville North,0.89472901,0.89472901,1751144.9594,5435457.86395,-41.2181546628391,174.803091072774,2661165.95080442,5997170.73114502
"POINT (2662573.32197303 5997298.04364659)",248700,Paparangi,Paparangi,1.314261,1.314261,1752552.24825,5435585.0151,-41.2167458292858,174.819839580184,2662573.32197303,5997298.04364659
"POINT (2658464.92709483 5994087.02918617)",248800,Ngaio North,Ngaio North,0.82388533,0.82388533,1748443.7396,5432374.6401,-41.2464146362319,174.771631138408,2658464.92709483,5994087.02918617
"POINT (2661530.83035904 5996446.5233517)",248900,Johnsonville Central,Johnsonville Central,0.95171351,0.95171351,1751509.71885,5434733.65255,-41.2246068230957,174.807620005311,2661530.83035904,5996446.5233517
"POINT (2660304.23511736 5995310.39521423)",249000,Broadmeadows,Broadmeadows,0.64213678,0.64213678,1750283.0645,5433597.72285,-41.2350628848617,174.793271552074,2660304.23511736,5995310.39521423
"POINT (2657618.38786141 5992867.89186156)",249100,Crofton Downs,Crofton Downs,1.31060235,1.31060235,1747597.11015,5431155.6793,-41.257544646611,174.761826386535,2657618.38786141,5992867.89186156
"POINT (2661053.90125513 5995742.56170936)",249200,Johnsonville South,Johnsonville South,0.71079712,0.71079712,1751032.7321,5434029.7806,-41.2310332529011,174.802105961307,2661053.90125513,5995742.56170936
"POINT (2659631.38248847 5994386.33065226)",249300,Khandallah Reserve,Khandallah Reserve,1.16610052,1.16610052,1749610.1413,5432673.78835,-41.243506265417,174.785472001291,2659631.38248847,5994386.33065226
"POINT (2654503.50739953 5990010.94336923)",249400,Karori Park,Karori Park,2.02891153,2.02891153,1744482.13455,5428299.3086,-41.283825509002,174.725337248015,2654503.50739953,5990010.94336923
"POINT (2662605.0482453 5996400.29639598)",249500,Newlands North,Newlands North,1.14896259,1.14896259,1752583.8548,5434687.30745,-41.2248222358329,174.820440623769,2662605.0482453,5996400.29639598
"POINT (2658817.95089379 5993330.32382825)",249600,Ngaio South,Ngaio South,1.36936108,1.36936108,1748796.6342,5431617.94025,-41.2531627215556,174.776025442597,2658817.95089379,5993330.32382825
"POINT (2662651.03441661 5995319.00213459)",249700,Newlands South,Newlands South,5.66795743,5.66795743,1752629.69355,5433606.0613,-41.2345483944627,174.821257469173,2662651.03441661,5995319.00213459
"POINT (2663813.51607877 5997329.14973509)",249800,Woodridge,Woodridge,0.98998099,0.98998099,1753792.3635,5435615.98105,-41.2162323369764,174.834618246015,2663813.51607877,5997329.14973509
"POINT (2656111.39283496 5990671.32096955)",249900,Karori North,Karori North,1.61904484,1.61904484,1746089.95535,5428959.4409,-41.2775926277723,174.744370285327,2656111.39283496,5990671.32096955
"POINT (2660590.10384692 5994240.61919274)",250000,Khandallah North,Khandallah North,1.01474055,1.01474055,1750568.76915,5432527.9729,-41.2446411615429,174.796943027082,2660590.10384692,5994240.61919274
"POINT (2657450.78579266 5991470.01410198)",250100,Wilton,Wilton,1.26086725,1.26086725,1747429.33495,5429757.915,-41.2701601338745,174.760162610849,2657450.78579266,5991470.01410198
"POINT (2659876.40246105 5993369.27554323)",250200,Khandallah South,Khandallah South,0.72738937,0.72738937,1749855.00555,5431656.7639,-41.252617652541,174.788642670197,2659876.40246105,5993369.27554323
"POINT (2658772.86602982 5992324.14456646)",250300,Wadestown,Wadestown,1.43732003,1.43732003,1748751.4173,5430611.8293,-41.2622295643419,174.775731386488,2658772.86602982,5992324.14456646
"POINT (2655089.30165641 5989249.03116463)",250400,Karori South,Karori South,1.40010244,1.40010244,1745067.7682,5427537.3834,-41.2905806202759,174.73250906116,2655089.30165641,5989249.03116463
"POINT (2661071.29275481 5993688.69675276)",250500,Onslow,Onslow,0.76816591,0.76816591,1751049.84645,5431976.02465,-41.2495208335958,174.802818294793,2661071.29275481,5993688.69675276
"POINT (2656345.97940189 5989618.62304836)",250600,Karori East,Karori East,1.22916177,1.22916177,1746324.37595,5427906.79085,-41.2870278277618,174.747420989492,2656345.97940189,5989618.62304836
"POINT (2659683.70293027 5991589.8573106)",250700,Pipitea-Kaiwharawhara,Pipitea-Kaiwharawhara,2.21542134,2.21542134,1749662.077,5429877.47645,-41.2686731081677,174.786777690405,2659683.70293027,5991589.8573106
"POINT (2657433.16950106 5990476.72531566)",250800,Northland (Wellington City),Northland (Wellington City),1.2611351,1.2611351,1747411.5842,5428764.69655,-41.2791058645262,174.760191060243,2657433.16950106,5990476.72531566
"POINT (2658623.91153585 5991189.99568023)",250900,Thorndon,Thorndon,1.48564822,1.48564822,1748602.31975,5429477.77145,-41.2724674790788,174.77422880703,2658623.91153585,5991189.99568023
"POINT (2658142.1781819 5990084.53161585)",251000,Wellington Botanic Gardens,Wellington Botanic Gardens,0.52323857,0.52323857,1748120.4746,5428372.4411,-41.2825078256157,174.768747201919,2658142.1781819,5990084.53161585
"POINT (2657436.78359626 5989489.95714033)",251100,Kelburn,Kelburn,0.49478577,0.49478577,1747415.06055,5427777.99695,-41.2879890133166,174.760471367475,2657436.78359626,5989489.95714033
"POINT (2657369.15648295 5988628.87068657)",251200,Aro Valley,Aro Valley,1.2471241,1.2471241,1747347.318,5426916.9805,-41.295753562226,174.759871121068,2657369.15648295,5988628.87068657
"POINT (2658033.43319359 5989356.19408231)",251300,Wellington University,Wellington University,0.41688681,0.41688681,1748011.6367,5427644.1673,-41.2890847931382,174.767625132692,2658033.43319359,5989356.19408231
"POINT (2658721.48836761 5989803.3582891)",251400,Wellington Central,Wellington Central,0.56118028,0.56118028,1748699.6936,5428091.21325,-41.2849333913572,174.775729298479,2658721.48836761,5989803.3582891
"POINT (2657014.14923657 5987688.28733994)",251500,Brooklyn North,Brooklyn North,1.24532188,1.24532188,1746992.21235,5425976.51495,-41.304285824003,174.755858920917,2657014.14923657,5987688.28733994
"POINT (2658620.36880987 5989129.93126673)",251600,Dixon Street,Dixon Street,0.30181342,0.30181342,1748598.487,5427417.84455,-41.2910146708637,174.774685597439,2658620.36880987,5989129.93126673
"POINT (2658457.47924895 5988724.66392561)",251700,Vivian West,Vivian West,0.3700411,0.3700411,1748435.55395,5427012.62605,-41.2946930158735,174.772839412083,2658457.47924895,5988724.66392561
"POINT (2659297.98844593 5988999.70287024)",251800,Courtenay,Courtenay,0.32653297,0.37081696,1749276.0274,5427287.5369,-41.2920628762877,174.782805547598,2659297.98844593,5988999.70287024
"POINT (2657843.36265344 5987271.02362447)",251900,Brooklyn East,Brooklyn East,0.90352225,0.90352225,1747821.28755,5425559.17425,-41.3078918739209,174.765859341417,2657843.36265344,5987271.02362447
"POINT (2658354.73705372 5987772.66615994)",252000,Mount Cook West,Mount Cook West,0.6136621,0.6136621,1748332.6853,5426060.7107,-41.3032824539769,174.771843375277,2658354.73705372,5987772.66615994
"POINT (2659058.1313049 5988465.61578315)",252100,Vivian East,Vivian East,0.28635629,0.28635629,1749036.1141,5426753.517,-41.2969152137557,174.780072330784,2659058.1313049,5988465.61578315
"POINT (2657040.62048555 5986291.34645327)",252200,Brooklyn South,Brooklyn South,1.82777186,1.82777186,1747018.48295,5424579.6816,-41.3168574420035,174.756510221954,2657040.62048555,5986291.34645327
"POINT (2660143.2181515 5989003.88709864)",252300,Oriental Bay,Oriental Bay,0.30308899,0.3349709,1750121.1837,5427291.6101,-41.2918694676516,174.792893533122,2660143.2181515,5989003.88709864
"POINT (2658830.37411261 5987848.19456731)",252400,Mount Cook East,Mount Cook East,0.43571666,0.43571666,1748808.2892,5426136.17035,-41.3025154872097,174.777503423411,2658830.37411261,5987848.19456731
"POINT (2659686.60754829 5988239.20222404)",252500,Mount Victoria,Mount Victoria,1.07882287,1.07882287,1749664.50115,5426527.03575,-41.2988380256444,174.787629921384,2659686.60754829,5988239.20222404
"POINT (2660804.25501815 5988943.63574745)",252600,Roseneath,Roseneath,0.5487053,0.5487053,1750782.1551,5427231.2756,-41.2922894843401,174.800798712379,2660804.25501815,5988943.63574745
"POINT (2656792.43629784 5984532.07572296)",252700,Ōwhiro Bay,Owhiro Bay,4.05905625,4.05905625,1746770.06815,5422820.5888,-41.3327406816631,174.753968391516,2656792.43629784,5984532.07572296
"POINT (2657812.33634638 5985980.36588602)",252800,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,0.98834718,0.98834718,1747790.07845,5424268.62135,-41.3195170344454,174.765800320289,2657812.33634638,5985980.36588602
"POINT (2659292.27561926 5987118.60959078)",252900,Newtown North,Newtown North,0.70061654,0.70061654,1749270.04325,5425406.5772,-41.3089990101621,174.78319549209,2659292.27561926,5987118.60959078
"POINT (2658687.91018784 5986698.38889074)",253000,Newtown West,Newtown West,0.66082527,0.66082527,1748665.67295,5424986.4698,-41.3128930127993,174.776081638176,2658687.91018784,5986698.38889074
"POINT (2660406.1762231 5987914.91711032)",253100,Hataitai North,Hataitai North,1.06337951,1.06337951,1750383.95935,5426202.67705,-41.3016245878144,174.796299424636,2660406.1762231,5987914.91711032
